YEAR;MO;DY;ALLSKY_SFC_SW_DIFF;ALLSKY_SFC_SW_DWN;CLRSKY_SFC_SW_DWN;ALLSKY_SFC_SW_DNI;ALLSKY_KT;ALLSKY_SFC_LW_DWN;T2MDEW;T2MWET;TS;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WS10M_MAX;WS50M;ALLSKY_SFC_UV_INDEX;ALLSKY_SFC_PAR_TOT
2023;11;17;21.245;51.142;75.574;40.754;0.5;78.847;15.71;17.93;20.05;13.5;77.52;4.28;83.75;1.48;2.19;2.15;2.36;23.374
2023;11;18;21.854;52.788;74.717;39.653;0.52;7.872;17.58;18.91;20.24;15.13;85.98;1.62;83.78;1.21;2.77;1.72;2.48;24.199
2023;11;19;2.07;56.494;74.554;45.768;0.55;78.554;16.79;18.54;19.73;14.42;81.02;26.52;83.79;1.39;1.85;2.09;2.63;25.685
2023;11;20;29.489;45.475;73.051;0.7142;0.45;78.238;15.39;17.21;18.31;13.16;80.45;15.69;83.83;1.15;1.86;1.78;2.22;20.592
2023;11;21;24.322;39.857;7.512;0.9451;0.39;7.86;15.93;17.74;19.13;13.63;80.51;0.1;83.73;0.98;1.96;1.49;2.01;18.307
2023;11;22;20.381;36.096;75.161;12.646;0.36;80.839;15.19;17.07;19.14;13.08;79.77;0.37;83.72;1.75;2.8;3.14;1.97;16.606
2023;11;23;15.014;29.556;74.722;17.897;0.29;79.846;15.32;17.05;19.01;13.23;81.66;17.68;83.81;1.55;2.39;2.53;1.41;13.706
2023;11;24;23.018;30.204;75.672;0.0252;0.3;80.263;14.72;15.66;16.96;12.53;89.56;3.42;84.02;1.65;2.39;3.29;1.59;14.042
2023;11;25;20.273;36.127;71.707;13.279;0.36;84.386;13.88;15.58;17.9;11.95;81.85;6.29;83.91;1.84;2.7;3.33;1.78;1.668
2023;11;26;19.567;38.981;74.371;23.242;0.38;79.639;14.99;15.96;17.53;12.78;89.4;21.68;83.86;1.46;2.13;2.47;1.94;18.149
2023;11;27;17.304;32.892;75.456;19.051;0.32;8.213;15.18;16.09;17.69;12.93;89.96;11.4;83.88;1.72;2.24;2.89;1.62;15.245
2023;11;28;1.919;31.558;72.811;0.9504;0.31;8.298;15.38;16.31;17.89;13.11;89.76;8.5;83.9;1.63;2.13;2.77;1.53;14.558
2023;11;29;20.494;35.426;73.699;18.965;0.35;81.478;15.11;16.38;18.35;12.89;86.56;6.22;83.79;1.79;2.42;2.91;1.68;1.626
2023;11;30;19.702;37.577;73.289;20.755;0.37;82.361;15.52;16.71;18.55;13.25;87.27;17.64;83.81;1.87;2.43;3.25;1.76;17.213
2023;12;1;18.115;30.266;73.142;10.843;0.3;82.265;15.56;16.43;17.9;13.24;90.26;5.9;83.85;1.46;2.18;2.46;1.55;13.879
2023;12;2;20.657;38.508;74.196;20.518;0.38;80.023;15.29;16.56;18.5;13.04;86.16;0.38;83.81;1.7;2.42;2.87;1.89;17.614
2023;12;3;19.392;47.494;74.964;39.487;0.47;7.992;15.9;17.04;18.65;13.63;87.43;5.92;83.76;1.59;2.39;2.89;2.32;21.619
2023;12;4;21.612;47.282;74.011;35.738;0.47;81.626;17.36;18.21;19.59;14.91;90.81;3.84;83.71;1.69;2.58;2.95;2.28;21.518
2023;12;5;18.595;30.787;73.195;15.269;0.31;82.656;16.04;16.67;17.65;13.68;92.71;10.8;83.79;1.9;3.61;3.41;1.53;14.102
2023;12;6;18.194;24.955;72.674;0.4306;0.25;83.851;15.52;16.45;18.01;13.23;89.79;14.95;83.81;1.86;2.56;3.21;1.31;11.712
2023;12;7;20.849;3.0;73.901;0.8261;0.3;82.094;15.43;16.42;18.04;13.14;89.15;3.43;83.83;1.48;2.24;2.77;1.57;13.826
2023;12;8;19.582;33.396;73.714;14.683;0.33;8.189;14.36;15.45;17.16;12.25;87.61;4.94;83.89;1.46;1.86;2.84;1.69;15.326
2023;12;9;17.477;32.501;74.388;15.912;0.32;82.505;15.15;16.62;18.85;12.92;84.53;1.01;83.83;1.51;2.0;2.62;1.64;14.844
2023;12;10;19.466;38.042;73.536;21.211;0.38;81.754;15.72;16.77;18.48;13.41;88.45;11.13;83.73;1.48;2.47;2.39;1.89;17.458
2023;12;11;1.95;39.422;72.372;25.754;0.39;82.262;15.2;16.37;18.11;13.01;86.94;4.02;83.66;1.83;2.47;3.22;1.88;18.422
2023;12;12;1.933;35.258;72.245;15.886;0.35;82.577;16.27;17.32;18.93;13.95;88.23;6.61;83.68;1.94;3.21;3.52;1.74;16.135
2023;12;13;19.853;32.093;73.385;10.097;0.32;85.022;16.65;17.74;19.51;14.26;88.21;1.12;83.62;1.73;2.28;2.86;1.61;14.652
2023;12;14;21.149;38.772;71.822;19.037;0.39;84.334;17.2;18.2;19.79;14.82;89.22;4.9;83.54;1.61;2.53;3.0;1.92;17.592
2023;12;15;21.823;33.072;7.223;0.9773;0.33;84.828;17.96;18.8;20.02;15.5;90.98;7.46;83.63;1.86;3.21;2.97;1.73;15.391
2023;12;16;21.115;33.922;72.434;1.277;0.34;84.233;17.21;18.23;19.87;14.75;89.04;11.63;83.77;1.55;2.7;2.61;1.86;15.739
2023;12;17;15.665;21.874;73.094;0.2074;0.22;82.056;16.48;17.76;19.55;14.1;86.31;11.51;83.8;1.57;2.65;2.62;1.22;10.478
2023;12;18;20.431;36.374;72.739;17.678;0.36;82.894;17.57;18.36;19.54;15.11;91.48;6.99;83.7;1.46;2.99;2.41;1.82;16.766
2023;12;19;17.014;34.303;73.394;22.315;0.34;82.423;17.02;18.3;19.57;14.63;85.88;1.8;83.59;1.3;2.74;1.99;1.72;1.589
2023;12;20;18.691;42.379;75.334;30.953;0.42;81.742;17.07;18.29;19.42;14.64;86.53;0.15;83.64;1.09;2.46;1.61;2.22;19.872
2023;12;21;2.31;43.457;74.083;23.534;0.43;78.816;16.64;17.77;19.3;14.26;87.65;17.49;83.75;1.83;3.23;3.11;2.21;20.021
2023;12;22;21.528;33.418;71.486;0.593;0.33;81.242;15.87;17.03;18.72;13.55;87.19;23.55;83.85;1.55;2.32;2.8;1.65;15.178
2023;12;23;20.518;28.661;7.164;0.5993;0.29;8.171;16.53;17.21;18.16;14.11;92.26;33.33;83.85;1.46;2.67;2.7;1.52;1.321
2023;12;24;18.996;39.262;7.277;25.478;0.39;81.809;16.43;17.57;19.31;14.07;87.51;2.75;83.88;1.7;2.39;3.02;2.01;18.238
2023;12;25;22.694;33.106;71.402;0.5645;0.33;82.901;16.99;17.5;18.09;14.53;94.02;4.98;83.9;1.54;3.69;2.81;1.71;15.137
2023;12;26;21.082;34.387;7.266;0.883;0.34;81.809;16.54;17.26;18.27;14.13;91.71;5.15;83.92;1.53;2.23;3.02;1.92;15.938
2023;12;27;22.044;3.383;72.178;11.695;0.34;8.514;15.79;16.79;18.2;13.44;89.08;12.94;83.96;1.32;2.12;2.28;1.81;15.828
2023;12;28;1.739;29.318;72.718;0.7512;0.29;82.246;15.63;16.85;18.06;13.32;86.37;60.79;83.97;1.3;2.15;1.81;1.58;13.622
2023;12;29;2.339;47.729;73.819;30.293;0.47;80.297;15.9;17.75;19.07;13.57;79.92;4.13;83.96;1.37;2.54;1.84;2.46;21.979
2023;12;30;21.842;4.913;75.206;37.375;0.49;80.594;17.0;18.43;19.36;14.58;84.56;5.57;83.97;1.02;2.04;1.34;2.48;22.558
2023;12;31;25.536;36.002;72.905;0.2676;0.36;79.994;16.64;17.82;18.49;14.19;86.67;2.84;83.99;1.18;2.19;1.85;1.92;16.166
2024;1;1;21.324;33.622;71.482;0.887;0.33;82.718;16.4;17.64;18.68;14.0;86.05;1.13;83.9;1.46;2.35;2.27;1.71;15.427
2024;1;2;24.175;37.111;70.457;0.5978;0.37;79.901;16.47;18.12;19.59;14.13;82.74;0.01;83.83;1.66;2.45;2.49;1.69;16.795
2024;1;3;15.881;27.235;74.623;0.979;0.27;81.938;16.24;17.45;19.02;13.87;86.88;5.06;83.85;1.37;2.18;2.45;1.35;1.259
2024;1;4;2.118;40.342;74.902;20.887;0.4;80.897;16.19;17.54;18.3;13.86;85.14;8.73;83.88;1.09;2.18;1.6;1.97;18.314
2024;1;5;23.477;44.064;74.222;21.641;0.44;80.587;16.15;17.08;18.13;13.77;89.7;13.84;83.9;1.55;2.32;2.88;2.14;19.812
2024;1;6;17.899;35.933;73.834;26.074;0.36;77.784;15.36;16.5;18.01;13.12;87.47;2.08;83.84;1.75;2.4;3.3;1.67;16.313
2024;1;7;18.494;3.66;72.461;24.202;0.36;80.556;14.41;15.85;17.67;12.34;83.81;0.04;83.83;1.62;2.22;3.18;1.71;16.764
2024;1;8;24.302;34.051;74.018;0.7159;0.34;8.244;15.88;16.86;18.21;13.54;88.81;1.06;83.8;1.68;3.26;3.09;1.71;15.823
2024;1;9;18.859;29.381;71.563;0.9389;0.29;84.612;15.37;16.46;18.1;13.11;87.69;7.86;83.85;1.63;2.17;2.97;1.46;13.428
2024;1;10;20.359;43.699;74.858;29.671;0.43;83.054;16.32;17.51;19.38;13.93;87.5;6.42;83.87;1.72;2.46;3.01;2.18;19.901
2024;1;11;20.755;37.171;74.407;16.954;0.37;80.198;15.13;16.62;18.57;12.91;84.45;2.57;83.89;1.48;2.06;2.79;1.75;16.874
2024;1;12;20.215;37.325;72.439;20.388;0.37;80.918;14.93;16.45;17.91;12.78;83.28;0.54;83.86;1.4;2.09;2.31;1.77;17.422
2024;1;13;2.298;4.481;7.355;25.514;0.44;79.658;15.63;17.34;19.28;13.36;82.15;7.71;83.85;1.65;2.61;2.77;2.15;2.041
2024;1;14;23.088;53.616;74.366;41.717;0.53;77.004;15.41;17.01;19.13;13.16;83.32;0.99;83.86;1.59;2.23;2.87;2.46;24.024
2024;1;15;16.049;23.119;73.951;0.3523;0.23;81.545;15.42;16.7;18.48;13.17;85.84;0.54;83.85;2.05;3.29;3.71;1.18;10.663
2024;1;16;13.898;21.754;75.091;13.956;0.21;84.175;15.09;16.11;17.61;12.85;88.4;4.99;83.87;1.75;2.5;3.2;1.24;10.267
2024;1;17;14.052;20.484;7.649;0.4286;0.2;84.598;14.96;16.12;17.67;12.73;86.88;5.49;83.91;2.1;2.95;3.86;1.25;0.9737
2024;1;18;14.798;26.143;74.033;1.848;0.26;84.118;15.85;16.94;18.46;13.5;87.95;0.66;83.91;1.88;3.01;3.52;1.36;11.856
2024;1;19;17.928;33.254;74.662;18.427;0.32;83.422;16.13;17.06;18.52;13.76;89.74;6.56;83.87;1.92;2.56;3.27;1.69;15.238
2024;1;20;15.461;24.852;7.583;11.232;0.24;83.918;15.62;16.31;17.33;13.32;92.0;12.24;83.86;2.07;3.41;3.51;1.34;11.477
2024;1;21;15.134;25.541;74.712;11.674;0.25;84.084;15.35;16.1;17.28;13.07;91.32;10.14;83.96;1.84;2.4;3.23;1.36;11.777
2024;1;22;16.675;35.496;74.606;27.415;0.35;8.227;15.42;16.75;18.73;13.12;85.59;0.1;83.98;1.92;2.68;3.36;1.81;16.363
2024;1;23;19.452;42.919;74.102;3.229;0.42;82.339;15.7;16.79;18.44;13.35;87.87;3.72;83.96;1.91;2.47;3.3;2.01;19.577
2024;1;24;19.836;65.174;76.901;60.682;0.63;74.419;14.64;16.44;18.89;12.51;81.12;0.04;83.9;2.01;2.52;3.57;2.99;28.896
2024;1;25;17.664;66.782;78.689;71.537;0.65;75.038;14.72;16.82;19.42;12.71;78.4;0.0;83.83;1.93;2.48;3.29;3.08;29.621
2024;1;26;18.017;67.394;78.521;68.222;0.65;76.385;16.31;17.89;20.11;13.97;83.52;0.0;83.87;1.64;2.55;3.1;3.14;29.803
2024;1;27;21.161;58.248;77.635;48.624;0.56;78.214;16.88;18.61;20.57;14.51;82.2;0.03;83.84;1.68;2.99;2.85;2.69;2.575
2024;1;28;20.062;53.222;72.998;42.151;0.52;82.848;17.28;18.72;20.77;14.85;85.27;0.13;83.89;1.7;2.65;2.88;2.43;24.209
2024;1;29;18.722;44.974;74.179;36.526;0.43;81.312;17.72;18.61;20.07;15.2;90.2;3.77;83.91;1.72;3.16;2.72;2.07;20.398
2024;1;30;24.461;5.556;73.555;3.839;0.54;80.395;17.13;18.18;19.7;14.66;88.68;3.45;83.86;1.38;2.55;2.33;2.41;2.478
2024;1;31;21.456;36.274;7.117;12.288;0.35;84.842;17.62;18.6;19.87;15.13;89.18;11.47;83.91;1.64;2.71;2.44;1.65;16.483
2024;2;1;20.407;33.902;70.678;10.222;0.33;84.782;17.82;18.71;20.11;15.34;90.4;13.13;83.93;1.74;2.97;3.06;1.55;15.341
2024;2;2;23.611;41.258;71.995;13.246;0.4;84.557;17.26;17.94;18.84;14.78;92.37;7.29;83.91;0.98;1.28;1.76;1.94;18.778
2024;2;3;22.068;37.356;75.516;1.189;0.36;80.503;16.06;17.67;19.26;13.75;82.73;14.53;83.83;1.45;2.56;2.18;1.87;1.693
2024;2;4;22.123;36.744;76.613;12.293;0.35;81.965;16.38;17.88;19.78;14.04;84.22;10.28;83.77;1.76;2.87;2.7;1.87;16.663
2024;2;5;21.029;33.826;76.738;0.7147;0.32;82.085;16.37;17.45;19.04;13.97;88.39;8.58;83.85;1.37;2.73;2.16;1.81;1.542
2024;2;6;24.137;45.523;77.045;28.258;0.44;80.398;16.25;17.59;19.47;13.9;85.87;0.07;83.88;1.85;3.07;2.98;2.31;20.815
2024;2;7;22.915;39.794;77.244;1.769;0.38;81.881;16.85;17.78;19.28;14.37;89.78;13.6;83.98;1.57;2.67;2.43;2.13;18.377
2024;2;8;2.25;48.065;77.246;34.958;0.46;81.367;15.89;17.23;19.23;13.63;85.61;3.76;83.89;1.74;2.51;3.2;2.5;22.445
2024;2;9;21.869;37.822;78.065;13.877;0.36;81.698;17.01;18.06;19.64;14.53;88.8;2.76;83.92;1.38;2.65;2.26;2.11;1.735
2024;2;10;18.905;31.152;77.364;11.184;0.3;86.472;15.13;17.04;19.57;12.89;80.34;0.83;83.92;1.52;2.11;2.72;1.72;14.563
2024;2;11;21.451;46.558;77.186;31.553;0.44;8.148;15.52;17.08;19.21;13.27;83.36;22.53;83.91;1.61;2.37;3.0;2.51;21.401
2024;2;12;21.115;32.662;75.374;0.8059;0.31;82.726;15.69;16.99;18.69;13.42;85.57;14.34;83.87;1.54;2.7;2.66;1.72;15.137
2024;2;13;17.474;30.228;74.302;15.262;0.29;86.633;16.57;17.4;18.67;14.15;90.68;7.89;83.9;1.75;2.97;3.12;1.54;14.059
2024;2;14;17.532;30.372;75.161;12.811;0.29;84.871;15.96;16.9;18.56;13.56;89.73;11.37;84.04;1.31;1.96;2.17;1.61;1.386
2024;2;15;1.703;3.121;75.175;12.552;0.3;8.251;14.53;16.04;18.37;12.36;83.82;0.8;84.07;1.56;2.17;2.65;1.64;14.429
2024;2;16;19.723;35.885;76.258;15.036;0.34;84.206;15.52;16.9;19.04;13.21;84.99;29.06;83.94;1.54;2.32;2.69;1.91;16.469
2024;2;17;20.928;36.048;77.273;14.244;0.34;84.307;16.54;17.75;19.69;14.11;87.14;13.17;83.9;1.44;2.17;2.24;1.92;16.622
2024;2;18;24.259;4.601;7.601;2.495;0.44;82.169;16.36;17.56;19.3;13.97;86.98;2.91;83.91;1.45;2.24;2.82;2.34;21.103
2024;2;19;2.467;3.943;75.238;0.9982;0.37;82.615;17.29;18.68;20.38;14.91;84.92;3.12;83.89;1.49;2.25;2.69;2.02;17.971
2024;2;20;19.476;32.309;74.971;0.8592;0.31;80.172;17.09;18.28;19.07;14.68;86.94;5.52;83.86;1.46;3.19;2.71;1.74;14.779
2024;2;21;19.534;37.531;76.711;19.421;0.36;81.667;16.45;18.66;20.92;14.14;77.82;1.12;83.6;1.43;2.47;3.24;2.02;17.114
2024;2;22;23.136;45.545;77.659;24.674;0.43;79.481;15.68;18.35;21.23;13.5;73.5;0.05;83.49;1.82;3.23;3.39;2.39;20.755
2024;2;23;19.654;36.574;74.935;12.499;0.35;82.188;16.52;18.13;19.97;14.25;83.0;8.08;83.66;1.89;2.73;3.22;1.89;16.546
2024;2;24;2.089;31.747;70.982;0.5933;0.3;82.051;16.73;17.86;18.83;14.33;87.4;1.96;83.87;1.12;1.89;1.82;1.59;14.405
2024;2;25;1.793;36.734;70.459;19.346;0.35;80.849;16.76;17.76;18.92;14.3;89.09;15.84;84.01;1.44;2.62;2.37;1.73;16.678
2024;2;26;18.943;33.413;6.889;0.8993;0.32;84.324;16.47;17.24;18.26;14.03;91.35;4.46;83.99;1.46;2.83;2.71;1.63;15.127
2024;2;27;21.137;35.342;7.087;0.6672;0.33;82.445;15.77;16.61;17.89;13.43;90.77;13.82;83.9;1.58;2.52;2.79;1.73;15.758
2024;2;28;18.746;31.301;68.069;0.9314;0.3;81.533;15.17;16.5;18.28;12.96;85.4;4.22;83.82;1.59;2.28;3.01;1.44;1.416
2024;2;29;15.266;23.801;67.529;0.7572;0.23;85.512;16.38;17.55;18.62;14.04;86.9;19.87;83.86;1.96;3.57;3.19;1.12;11.126
2024;3;1;19.958;35.666;68.083;0.967;0.34;81.473;16.56;17.31;18.2;14.11;91.61;3.45;84.0;1.78;3.28;2.83;1.67;15.842
2024;3;2;15.151;21.554;70.843;0.2695;0.2;8.292;16.25;17.28;18.8;13.85;88.87;3.33;84.03;1.95;3.39;3.01;1.1;0.9962
2024;3;3;20.011;33.017;68.398;0.8472;0.31;83.755;16.3;17.42;19.01;13.88;87.99;0.97;83.95;1.68;3.31;2.6;1.54;14.755
2024;3;4;19.279;35.059;70.176;11.669;0.33;83.438;16.0;17.76;19.62;13.71;81.53;0.2;83.82;1.52;2.96;2.23;1.61;15.821
2024;3;5;17.546;3.143;70.207;11.784;0.3;84.835;17.04;17.8;18.69;14.59;91.39;18.54;83.76;1.44;3.3;2.31;1.49;14.376
2024;3;6;20.014;3.48;75.082;14.556;0.33;83.671;16.52;17.59;19.1;14.15;88.27;30.92;83.82;1.69;2.75;2.69;1.79;15.914
2024;3;7;16.262;26.906;71.842;0.7874;0.25;82.817;16.94;17.97;19.57;14.48;89.08;8.13;83.91;1.55;2.96;2.57;1.33;12.286
2024;3;8;17.585;31.622;69.881;10.058;0.3;8.4;16.72;17.79;19.5;14.26;88.34;0.21;83.98;1.55;2.71;2.63;1.57;14.383
2024;3;9;1.777;27.941;73.742;0.599;0.26;83.892;16.05;17.06;18.68;13.67;88.85;7.26;83.98;1.64;2.58;2.73;1.53;12.941
2024;3;10;20.441;32.376;72.694;0.8321;0.31;84.672;15.92;17.31;19.41;13.56;85.41;0.71;83.99;1.62;2.13;2.77;1.65;1.471
2024;3;11;19.147;34.133;74.371;16.567;0.32;84.994;16.41;17.66;19.56;13.98;86.65;0.01;84.04;1.58;2.55;2.61;1.71;15.475
2024;3;12;23.174;34.901;75.343;11.851;0.33;80.304;15.42;17.1;19.54;13.14;82.45;12.3;84.06;1.66;2.35;2.8;1.75;15.566
2024;3;13;19.109;31.982;74.333;10.385;0.3;82.531;15.29;16.8;19.05;13.07;83.82;4.15;83.96;1.9;2.71;3.13;1.68;14.609
2024;3;14;15.322;28.121;74.551;13.399;0.27;85.632;14.89;16.31;18.48;12.68;84.54;9.56;83.97;1.76;2.54;3.11;1.53;12.806
2024;3;15;15.871;25.104;72.175;0.9466;0.24;83.887;15.25;16.9;19.27;12.97;82.25;0.3;83.9;1.56;1.99;3.02;1.3;1.145
2024;3;16;19.505;37.673;72.278;19.032;0.36;84.934;16.01;17.84;20.33;13.7;80.89;0.0;83.79;1.6;2.49;2.82;1.86;17.549
2024;3;17;23.674;48.264;71.062;25.483;0.46;79.726;15.77;17.28;19.46;13.52;83.81;17.06;83.83;1.79;2.47;3.07;2.18;21.336
2024;3;18;19.958;37.397;72.749;16.634;0.36;82.478;15.98;16.97;18.53;13.61;88.92;19.63;83.9;1.71;2.28;3.1;1.81;1.692
2024;3;19;20.676;3.054;75.924;0.6434;0.29;82.229;15.09;16.53;18.28;12.86;84.36;5.03;83.93;1.51;2.03;3.48;1.65;14.047
2024;3;20;28.234;5.429;73.877;25.558;0.52;78.384;15.83;17.81;20.03;13.52;79.49;0.69;83.85;1.64;2.62;2.9;2.56;24.156
2024;3;21;22.106;49.248;74.431;30.192;0.47;78.672;16.89;18.92;20.4;14.51;78.92;2.73;83.82;1.38;2.69;1.89;2.33;22.135
2024;3;22;12.422;16.994;72.703;0.0962;0.16;79.699;16.64;18.12;19.4;14.2;84.25;0.98;83.92;1.3;2.33;2.11;0.88;0.8136
2024;3;23;1.776;3.271;67.572;12.514;0.31;80.719;15.3;16.78;18.33;13.07;83.84;1.62;83.91;1.6;3.11;2.7;1.49;14.362
2024;3;24;24.564;4.493;68.251;18.794;0.43;79.975;17.24;18.43;19.63;14.81;87.18;15.75;83.78;1.47;2.84;2.25;1.92;19.658
2024;3;25;21.883;46.027;71.942;24.125;0.44;79.154;16.58;18.18;20.06;14.28;83.32;8.58;83.73;1.7;2.42;3.03;2.25;20.705
2024;3;26;17.822;27.514;69.842;0.4838;0.26;82.466;17.2;18.29;19.08;14.77;87.55;0.32;83.79;1.55;2.66;2.92;1.37;12.684
2024;3;27;21.226;50.686;74.846;36.062;0.49;77.498;16.57;18.62;20.28;14.22;78.2;2.84;83.83;1.61;2.75;2.43;2.59;23.076
2024;3;28;21.598;51.617;76.548;35.978;0.5;79.807;17.48;19.09;20.77;15.09;83.16;14.36;83.83;1.36;2.14;2.27;2.73;23.642
2024;3;29;21.682;33.593;75.763;11.364;0.32;80.472;16.14;17.53;19.4;13.81;85.57;15.02;83.98;1.48;2.43;2.3;1.74;15.278
2024;3;30;21.998;36.043;7.548;1.463;0.35;79.884;15.84;17.32;19.21;13.54;84.37;0.29;83.93;1.49;2.31;2.74;1.8;16.651
2024;3;31;22.438;43.776;70.824;21.919;0.42;79.615;16.12;17.41;19.24;13.77;86.16;15.07;83.94;1.58;2.59;2.77;1.99;19.502
2024;4;1;1.879;32.306;70.138;0.9355;0.31;8.383;16.95;17.9;19.44;14.46;89.73;26.55;83.98;1.52;2.74;2.69;1.63;14.755
2024;4;2;1.776;25.063;70.373;0.3257;0.24;82.841;16.45;17.44;18.98;14.02;89.38;10.99;83.97;1.47;2.53;2.51;1.3;11.542
2024;4;3;1.975;27.878;69.667;0.5405;0.27;8.449;16.22;17.59;19.08;13.84;84.95;11.62;83.88;1.5;2.73;2.27;1.46;12.778
2024;4;4;21.986;3.557;73.541;0.9394;0.35;81.509;15.46;16.32;17.73;13.14;90.35;11.02;83.99;1.1;1.73;2.18;1.94;16.524
2024;4;5;18.526;25.603;70.474;0.2995;0.25;84.838;14.27;15.77;17.79;12.14;83.93;8.68;84.09;1.63;2.13;3.14;1.33;12.173
2024;4;6;22.111;37.522;73.934;12.578;0.37;81.377;15.73;16.98;18.8;13.4;86.48;6.72;83.99;1.44;2.26;2.71;1.86;17.095
2024;4;7;20.573;38.544;75.173;19.339;0.38;82.159;16.16;17.29;19.05;13.79;87.84;2.98;83.86;1.63;2.52;3.02;2.02;17.815
2024;4;8;17.825;30.355;71.273;11.251;0.3;85.454;16.51;17.24;18.43;14.07;91.72;10.78;83.91;1.63;3.04;2.92;1.56;13.937
2024;4;9;17.366;29.678;7.417;12.089;0.29;80.736;15.28;16.69;18.76;13.03;84.75;5.56;83.88;1.92;2.38;3.39;1.53;13.642
2024;4;10;19.918;35.057;70.925;14.261;0.34;80.604;14.13;16.22;18.94;12.13;78.75;0.14;83.85;1.82;2.69;3.26;1.74;16.092
2024;4;11;2.465;42.295;69.466;13.466;0.42;80.606;14.93;16.37;18.25;12.75;84.02;0.21;83.95;1.6;2.13;3.13;1.95;18.883
2024;4;12;22.138;38.141;67.234;1.267;0.38;8.015;15.52;17.13;19.36;13.27;82.65;0.06;83.96;1.78;2.43;3.37;1.68;16.927
2024;4;13;17.981;28.394;67.546;0.768;0.28;83.784;16.37;17.67;19.58;13.98;86.1;0.14;83.88;1.81;2.52;3.14;1.29;12.898
2024;4;14;2.4;46.942;68.854;2.485;0.46;8.023;17.17;18.26;19.84;14.72;88.25;0.02;83.76;1.77;3.09;3.11;2.03;2.1
2024;4;15;23.724;4.663;69.288;24.814;0.46;80.304;16.11;17.91;19.79;13.82;81.2;7.56;83.71;1.66;2.55;2.62;1.99;2.075
2024;4;16;19.632;33.598;66.403;10.776;0.33;85.114;16.87;17.74;18.88;14.45;90.25;9.64;83.83;1.56;2.19;2.81;1.54;15.343
2024;4;17;16.054;25.178;64.001;0.48;0.25;8.279;16.63;17.9;19.77;14.19;86.75;13.88;83.91;1.34;2.04;2.09;1.12;11.506
2024;4;18;21.024;40.404;72.442;20.282;0.4;82.001;16.5;17.45;18.85;14.07;89.57;9.42;83.93;1.39;2.36;2.31;2.0;18.473
2024;4;19;20.311;27.454;6.853;0.0672;0.27;81.228;16.66;17.6;19.01;14.22;89.77;8.36;83.97;1.23;2.31;2.35;1.4;12.756
2024;4;20;20.374;47.542;7.331;33.324;0.48;81.518;17.35;18.19;19.4;14.85;90.9;8.74;83.95;1.23;2.55;1.92;2.45;21.922
2024;4;21;19.219;36.466;73.063;17.074;0.37;84.262;17.53;18.32;19.48;15.04;91.43;37.74;83.9;1.67;3.42;2.91;1.98;16.882
2024;4;22;22.937;31.577;71.801;0.2431;0.32;80.815;16.11;17.0;18.03;13.73;89.98;11.71;83.88;1.34;2.02;2.35;1.67;14.534
2024;4;23;17.712;35.537;73.382;22.589;0.36;81.084;15.86;17.6;19.08;13.53;81.34;7.54;83.9;1.61;2.9;2.44;1.72;16.625
2024;4;24;2.184;43.243;73.718;24.298;0.44;8.179;16.08;17.3;19.14;13.72;87.04;12.05;83.95;1.62;2.52;2.92;2.26;20.177
2024;4;25;20.388;35.657;73.198;15.641;0.36;81.989;16.13;17.19;18.86;13.76;88.59;8.09;83.91;1.56;2.42;2.78;1.74;16.361
2024;4;26;2.261;44.534;71.863;26.892;0.45;81.024;16.93;18.12;19.85;14.54;87.7;10.77;83.8;1.53;2.49;2.6;2.1;20.414
2024;4;27;21.319;37.073;71.671;14.426;0.38;82.807;17.35;18.26;19.57;14.9;90.14;21.47;83.82;1.25;2.34;2.03;1.91;17.093
2024;4;28;1.914;40.404;72.636;26.609;0.41;80.129;17.38;18.02;19.03;14.89;92.83;18.61;83.82;1.31;2.11;2.18;2.03;18.974
2024;4;29;20.314;41.844;7.295;25.224;0.43;80.923;16.45;17.75;19.31;14.05;85.96;26.44;83.86;1.25;2.3;1.85;2.13;19.493
2024;4;30;22.476;42.154;7.319;2.047;0.43;79.152;15.88;17.16;19.07;13.58;86.35;1.97;83.85;1.5;2.35;2.4;2.08;19.142
2024;5;1;20.066;3.865;70.106;20.026;0.4;8.029;15.6;16.85;18.69;13.31;86.12;0.16;83.83;1.62;2.68;2.76;1.84;17.786
2024;5;2;21.636;43.814;71.484;2.796;0.45;81.821;14.98;16.82;19.24;12.86;80.56;10.36;83.68;1.49;2.14;2.57;2.11;20.374
2024;5;3;20.801;3.48;7.14;13.572;0.36;82.474;16.57;17.91;19.62;14.25;85.83;13.56;83.71;1.52;2.41;2.53;1.74;15.866
2024;5;4;19.042;41.009;71.273;29.462;0.42;83.218;16.99;17.77;18.91;14.53;91.4;11.1;83.82;1.5;2.81;2.41;1.99;19.087
2024;5;5;20.844;32.213;70.586;10.332;0.33;81.115;15.23;16.4;18.11;12.96;87.39;52.89;83.96;1.03;1.81;2.39;1.58;15.034
2024;5;6;22.392;41.782;70.243;2.196;0.43;80.844;15.35;16.77;18.74;13.1;84.54;1.89;83.85;1.44;2.06;2.83;2.08;19.284
2024;5;7;19.214;31.164;69.382;10.795;0.32;83.868;16.18;17.39;19.15;13.82;86.71;0.77;83.77;1.42;2.12;2.43;1.56;1.447
2024;5;8;16.891;24.391;69.586;0.1716;0.25;81.067;15.42;16.59;17.99;13.15;86.8;13.64;83.82;1.44;2.25;2.71;1.3;11.429
